37,0
37,0
37,0
36,0
36,0
36,0
37,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
35,0
34,0
33,0
34,0
34,0
33,0
33,0
32,0
32,0
29,0
28,0
28,0
26,0
26,0
26,0
24,0
22,0
21,0
20,0
20,0
21,0
21,0
21,0
20,0
20,0
18,0
19,0
17,0
11,0
8,0
8,0
9,0
9,0
7,0
5,0
4,0
3,0
2,0
1,0
-4,0
-10,0
-12,0
-9,0
-5,0
-2,0
-7,0
-18,0
-25,0
-22,0
-12,0
-7,0
-9,0
-19,0
-26,0
-33,0
-36,0
-33,0
-33,0
-36,0
-40,0
-49,0
-54,0
-53,0
-42,0
-37,0
-40,0
-51,0
-55,0
-54,0
-54,0
-56,0
-60,0
-69,0
-74,0
-69,0
-60,0
-60,0
-61,0
-65,0
-72,0
-83,0
-84,0
-85,0
-88,0
-90,0
-86,0
-82,0
-78,0
-81,0
-82,0
-84,0
-81,0
-76,0
-81,0
-86,0
-91,0
-90,0
-86,0
-84,0
-86,0
-88,0
-93,0
-98,0
-84,0
-72,0
-81,0
-99,0
-100,0
-90,0
-86,0
-84,0
-85,0
-87,0
-84,0
-94,0
-114,0
-104,0
-83,0
-77,0
-92,0
-98,0
-90,0
-91,0
-90,0
-74,0
-69,0
-78,0
-93,0
-109,0
-121,0
-117,0
-103,0
-101,0
-113,0
-114,0
-92,0
-85,0
-103,0
-125,0
-124,0
-103,0
-92,0
-100,0
-108,0
-107,0
-108,0
-106,0
-110,0
-131,0
-135,0
-130,0
-136,0
-158,0
-173,0
-165,0
-150,0
-163,0
-165,0
-162,0
-158,0
-153,0
-157,0
-170,0
-150,0
-100,0
-92,0
-130,0
-156,0
-184,0
-201,0
-173,0
-156,0
-162,0
-181,0
-218,0
-229,0
-221,0
-227,0
-215,0
-216,0
-216,0
-210,0
-204,0
-188,0
-145,0
-100,0
-102,0
-137,0
-171,0
-185,0
-171,0
-174,0
-218,0
-241,0
-218,0
-205,0
-194,0
-172,0
-155,0
-139,0
-146,0
-172,0
-193,0
-190,0
-168,0
-152,0
-164,0
-186,0
-189,0
-183,0
-173,0
-166,0
-174,0
-205,0
-228,0
-220,0
-199,0
-189,0
-198,0
-215,0
-206,0
-187,0
-183,0
-198,0
-226,0
-226,0
-199,0
-174,0
-158,0
-171,0
-199,0
-197,0
-154,0
-129,0
-147,0
-177,0
-189,0
-203,0
-204,0
-200,0
-204,0
-204,0
-193,0
-170,0
-163,0
-173,0
-179,0
-161,0
-141,0
-140,0
-161,0
-187,0
-194,0
-163,0
-129,0
-130,0
-135,0
-122,0
-113,0
-101,0
-100,0
-93,0
-100,0
-129,0
-151,0
-131,0
-94,0
-77,0
-97,0
-116,0
-101,0
-81,0
-75,0
-68,0
-74,0
-102,0
-129,0
-132,0
-129,0
-131,0
-126,0
-105,0
-74,0
-69,0
-101,0
-124,0
-121,0
-119,0
-133,0
-161,0
-179,0
-181,0
-169,0
-140,0
-113,0
-90,0
-70,0
-53,0
-60,0
-89,0
-87,0
-56,0
-58,0
-82,0
-88,0
-87,0
-84,0
-83,0
-88,0
-90,0
-101,0
-94,0
-73,0
-75,0
-90,0
-99,0
-92,0
-72,0
-45,0
-37,0
-37,0
-41,0
-35,0
-21,0
-13,0
-7,0
2,0
4,0
0,0
-8,0
-23,0
-49,0
-53,0
-35,0
-29,0
-44,0
-52,0
-44,0
-43,0
-42,0
-38,0
-42,0
-57,0
-62,0
-55,0
-35,0
-6,0
1,0
-2,0
5,0
4,0
-13,0
-12,0
9,0
19,0
17,0
16,0
3,0
-3,0
3,0
9,0
5,0
-4,0
0,0
3,0
10,0
22,0
22,0
20,0
20,0
19,0
5,0
-6,0
-4,0
6,0
21,0
37,0
28,0
6,0
0,0
4,0
10,0
10,0
-3,0
-28,0
-44,0
-28,0
-7,0
-10,0
-24,0
-27,0
-30,0
-33,0
-26,0
-13,0
-23,0
-37,0
-30,0
-10,0
-7,0
-26,0
-29,0
-10,0
1,0
-5,0
-28,0
-42,0
-24,0
-8,0
-3,0
-3,0
-4,0
-7,0
-7,0
-19,0
-41,0
-58,0
-69,0
-61,0
-50,0
-36,0
-18,0
-12,0
-13,0
7,0
38,0
59,0
53,0
21,0
-7,0
-17,0
-20,0
-30,0
-42,0
-36,0
-22,0
-26,0
-23,0
-6,0
6,0
12,0
-4,0
-28,0
-29,0
-23,0
-24,0
-25,0
0,0
25,0
19,0
-22,0
-52,0
-46,0
-25,0
-21,0
-35,0
-30,0
-4,0
-2,0
-10,0
7,0
34,0
17,0
-17,0
-34,0
-33,0
-12,0
3,0
-1,0
-5,0
-4,0
-11,0
-27,0
-27,0
-11,0
13,0
42,0
42,0
22,0
21,0
34,0
56,0
83,0
99,0
89,0
40,0
49,0
119,0
164,0
177,0
168,0
153,0
161,0
186,0
225,0
268,0
305,0
305,0
277,0
285,0
336,0
370,0
386,0
378,0
353,0
326,0
296,0
281,0
283,0
267,0
251,0
259,0
247,0
220,0
202,0
201,0
184,0
145,0
112,0
87,0
76,0
74,0
57,0
32,0
0,0
-24,0
-45,0
-61,0
-77,0
-104,0
-140,0
-164,0
-152,0
-141,0
-153,0
-168,0
-172,0
-182,0
-199,0
-205,0
-203,0
-193,0
-193,0
-206,0
-230,0
-237,0
-220,0
-211,0
-233,0
-254,0
-251,0
-222,0
-185,0
-166,0
-189,0
-213,0
-204,0
-201,0
-199,0
-187,0
-184,0
-184,0
-178,0
-177,0
-178,0
-169,0
-147,0
-120,0
-118,0
-140,0
-154,0
-131,0
-115,0
-124,0
-125,0
-110,0
-97,0
-91,0
-87,0
-73,0
-69,0
-86,0
-115,0
-122,0
-100,0
-65,0
-49,0
-55,0
-71,0
-75,0
-54,0
-39,0
-44,0
-34,0
-22,0
-41,0
-69,0
-76,0
-56,0
-35,0
-34,0
-38,0
-40,0
-42,0
-52,0
-59,0
-60,0
-54,0
-35,0
-5,0
13,0
8,0
-2,0
2,0
23,0
34,0
33,0
24,0
11,0
4,0
4,0
3,0
-10,0
-20,0
-1,0
18,0
27,0
44,0
43,0
28,0
33,0
50,0
57,0
44,0
34,0
39,0
51,0
70,0
87,0
93,0
82,0
55,0
50,0
55,0
43,0
22,0
12,0
35,0
55,0
44,0
34,0
29,0
27,0
33,0
40,0
34,0
6,0
-3,0
16,0
33,0
22,0
20,0
32,0
35,0
10,0
-17,0
-19,0
-8,0
1,0
11,0
20,0
20,0
19,0
16,0
8,0
3,0
3,0
5,0
-6,0
-17,0
-9,0
-11,0
-6,0
12,0
21,0
26,0
41,0
44,0
34,0
28,0
24,0
11,0
-6,0
-27,0
-38,0
-34,0
-14,0
12,0
27,0
18,0
-3,0
-13,0
-6,0
13,0
23,0
12,0
-4,0
-11,0
-6,0
6,0
10,0
11,0
23,0
25,0
-1,0
-24,0
-27,0
-23,0
-2,0
16,0
-5,0
-39,0
-46,0
-17,0
41,0
76,0
73,0
57,0
55,0
58,0
67,0
86,0
88,0
72,0
58,0
54,0
49,0
60,0
87,0
98,0
98,0
113,0
112,0
86,0
71,0
65,0
54,0
54,0
64,0
67,0
66,0
60,0
50,0
38,0
39,0
48,0
64,0
59,0
39,0
51,0
85,0
100,0
99,0
105,0
103,0
84,0
67,0
58,0
54,0
44,0
39,0
48,0
70,0
84,0
76,0
55,0
49,0
58,0
57,0
34,0
19,0
37,0
61,0
48,0
34,0
41,0
67,0
86,0
91,0
84,0
74,0
71,0
66,0
73,0
82,0
